CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Hierarchical_Cluster
13817,28.0,2.0,5.7990320465632985,0,Regular Buyers,3
13819,301.0,3.0,7.039967051290641,1,Inactive,2
13821,144.0,2.0,5.957494027536828,1,Inactive,2
13822,5.0,2.0,6.450470422144176,0,Regular Buyers,3
13823,18.0,2.0,6.865536476045727,0,Regular Buyers,3
13824,32.0,5.0,7.438348235303808,0,Regular Buyers,3
13826,175.0,1.0,5.249652194566756,1,Inactive,2
13827,57.0,3.0,6.023568651008515,0,Regular Buyers,3
13828,21.0,1.0,5.349438146055751,0,Regular Buyers,3
13831,15.0,6.0,7.69802463305743,2,VIPs,1
13832,18.0,1.0,3.9740583963475986,0,Regular Buyers,3
13833,158.0,1.0,5.955319100471629,1,Inactive,2
13835,24.0,4.0,6.728114126692287,0,Regular Buyers,3
13837,211.0,2.0,5.606684030192651,1,Inactive,2
13838,5.0,4.0,6.540640312882445,0,Regular Buyers,3
13841,252.0,1.0,4.454347296253507,1,Inactive,2
13842,58.0,9.0,8.127587652841866,2,VIPs,1
13844,10.0,1.0,5.893355453997662,0,Regular Buyers,3
13845,64.0,1.0,5.749329289612172,0,Regular Buyers,3
13846,24.0,3.0,6.763954190227071,0,Regular Buyers,3
13848,91.0,3.0,7.135687347028144,0,Regular Buyers,3
13849,51.0,2.0,7.338855644682132,0,Regular Buyers,3
13850,128.0,1.0,7.375556484672672,0,Regular Buyers,3
13851,95.0,3.0,7.883242790261331,0,Regular Buyers,3
13853,56.0,1.0,6.994978300240205,0,Regular Buyers,3
13854,8.0,13.0,8.656355735055985,2,VIPs,1
13856,168.0,3.0,5.964863865310803,1,Inactive,2
13858,56.0,1.0,5.38068045697316,0,Regular Buyers,3
13859,311.0,1.0,5.309059463079938,1,Inactive,2
13860,0.0,5.0,7.1284157500025405,0,Regular Buyers,3
13862,17.0,8.0,7.700910677173299,2,VIPs,1
13863,247.0,1.0,5.726130878319963,1,Inactive,2
13865,57.0,4.0,6.219715035790337,0,Regular Buyers,3
13866,73.0,1.0,4.988185165258664,0,Regular Buyers,3
13867,30.0,3.0,6.923914020481024,0,Regular Buyers,3
13868,6.0,2.0,8.068885298365506,0,Regular Buyers,3
13869,122.0,4.0,8.04107490570398,0,Regular Buyers,3
13870,1.0,8.0,7.927302715053892,2,VIPs,1
13871,22.0,13.0,8.656355735055985,2,VIPs,1
13873,119.0,3.0,5.967684018442578,0,Regular Buyers,2
13874,311.0,1.0,6.294250726074389,1,Inactive,2
13875,53.0,5.0,7.488735499171278,0,Regular Buyers,3
13876,63.0,1.0,4.8178592793984425,0,Regular Buyers,3
13877,85.0,1.0,4.772716457199891,0,Regular Buyers,3
13878,54.0,1.0,7.156589968584206,0,Regular Buyers,3
13880,20.0,13.0,8.077375740386112,2,VIPs,1
13881,3.0,13.0,8.656355735055985,2,VIPs,1
13882,2.0,5.0,7.083496902081326,0,Regular Buyers,3
13883,10.0,5.0,7.891884082485147,2,VIPs,3
13884,6.0,5.0,6.670259221443527,0,Regular Buyers,3
13885,188.0,2.0,6.230087669270578,1,Inactive,2
13886,70.0,1.0,5.499460677582579,0,Regular Buyers,3
13887,203.0,1.0,5.859503349652977,1,Inactive,2
13888,119.0,2.0,6.407919050015748,0,Regular Buyers,2
13889,92.0,1.0,6.03524216945387,0,Regular Buyers,3
13890,0.0,10.0,7.54158229904591,2,VIPs,1
13892,26.0,4.0,6.4520016347056774,0,Regular Buyers,3
13893,297.0,1.0,6.711862042158088,1,Inactive,2
13894,23.0,3.0,6.337922474636114,0,Regular Buyers,3
13895,27.0,4.0,7.860983349863101,0,Regular Buyers,3
13897,49.0,1.0,5.743515876874802,0,Regular Buyers,3
13898,311.0,1.0,5.055799846050629,1,Inactive,2
13899,15.0,2.0,5.9649152118744455,0,Regular Buyers,3
13900,182.0,3.0,6.609281855452135,1,Inactive,2
13901,71.0,5.0,7.961439934295112,2,VIPs,3
13904,36.0,2.0,5.810062567373411,0,Regular Buyers,3
13908,79.0,4.0,7.770877274716226,0,Regular Buyers,3
13911,56.0,9.0,7.856284714098846,2,VIPs,1
13914,11.0,2.0,6.441663986556317,0,Regular Buyers,3
13917,49.0,2.0,5.609618304598452,0,Regular Buyers,3
13918,49.0,2.0,7.101544167216986,0,Regular Buyers,3
13919,58.0,2.0,5.857390149940316,0,Regular Buyers,3
13922,311.0,1.0,5.1547356380700124,1,Inactive,2
13923,53.0,1.0,5.864000425598742,0,Regular Buyers,3
13924,1.0,6.0,7.517439325540823,2,VIPs,1
13925,92.0,4.0,6.520989248306457,0,Regular Buyers,3
13926,22.0,1.0,5.415433513216716,0,Regular Buyers,3
13927,74.0,1.0,5.857904582646717,0,Regular Buyers,3
13928,10.0,4.0,6.143262461351643,0,Regular Buyers,3
13929,168.0,2.0,6.737737716644347,1,Inactive,2
13930,57.0,2.0,5.824051307047146,0,Regular Buyers,3
13931,95.0,2.0,7.121680471486267,0,Regular Buyers,3
13932,294.0,1.0,5.731397641689174,1,Inactive,2
13933,108.0,2.0,6.413114635600407,0,Regular Buyers,2
13934,263.0,1.0,6.8277375709961055,1,Inactive,2
13936,179.0,1.0,5.933782466766897,1,Inactive,2
13937,168.0,1.0,5.074235875505851,1,Inactive,2
13938,34.0,1.0,4.2857910267930555,0,Regular Buyers,3
13939,22.0,3.0,6.344846575345921,0,Regular Buyers,3
13940,16.0,4.0,6.73356854461668,0,Regular Buyers,3
13941,21.0,5.0,8.539729334154528,2,VIPs,1
13946,78.0,3.0,6.332515570780452,0,Regular Buyers,3
13947,64.0,1.0,4.517431271680085,0,Regular Buyers,3
13948,311.0,1.0,4.634728988229636,1,Inactive,2
13949,2.0,6.0,7.794954939211736,2,VIPs,1
13950,10.0,4.0,6.61480602592395,0,Regular Buyers,3
13951,175.0,3.0,6.5153791354156905,1,Inactive,2
13952,217.0,2.0,8.087047303147697,1,Inactive,2
13953,6.0,7.0,8.16527264169811,2,VIPs,1
13954,1.0,2.0,6.088863453095115,0,Regular Buyers,3
13955,153.0,2.0,5.780620051380789,1,Inactive,2
13956,4.0,5.0,6.934806084458451,0,Regular Buyers,3
13959,78.0,3.0,6.3955954322030095,0,Regular Buyers,3
13960,20.0,2.0,5.443369638247176,0,Regular Buyers,3
13962,21.0,2.0,5.139028508864655,0,Regular Buyers,3
13963,307.0,4.0,6.500598741212994,1,Inactive,2
13967,145.0,1.0,4.403054001865957,1,Inactive,2
13969,6.0,13.0,8.656355735055985,2,VIPs,1
13971,18.0,8.0,7.922717806819661,2,VIPs,1
13972,70.0,2.0,5.253581472706645,0,Regular Buyers,3
13973,286.0,1.0,5.582367852765768,1,Inactive,2
13974,48.0,1.0,6.027290080077415,0,Regular Buyers,3
13975,30.0,6.0,7.834898904574059,2,VIPs,1
13976,206.0,1.0,5.8832666766299955,1,Inactive,2
13978,14.0,2.0,5.287205861793318,0,Regular Buyers,3
13979,72.0,1.0,6.769492711981713,0,Regular Buyers,3
13980,59.0,1.0,5.304001183016334,0,Regular Buyers,3
13982,38.0,4.0,7.535195255760907,0,Regular Buyers,3
13983,29.0,12.0,7.864969120264265,2,VIPs,1
13984,26.0,5.0,6.8260136289229445,0,Regular Buyers,3
13985,3.0,13.0,8.656355735055985,2,VIPs,1
13986,16.0,1.0,5.7728731191409945,0,Regular Buyers,3
13988,19.0,6.0,8.330612979409075,2,VIPs,1
13989,65.0,2.0,7.144470319606423,0,Regular Buyers,3
13990,212.0,1.0,5.7439642642890325,1,Inactive,2
13991,11.0,6.0,6.752235328798619,0,Regular Buyers,1
13992,29.0,1.0,4.354141431184346,0,Regular Buyers,3
13993,42.0,9.0,8.151148776464021,2,VIPs,1
13994,3.0,6.0,7.746793407219949,2,VIPs,1
13995,14.0,5.0,7.240427447338227,0,Regular Buyers,3
13999,9.0,12.0,8.269452085493503,2,VIPs,1
14000,210.0,1.0,6.456235761113554,1,Inactive,2
14001,45.0,3.0,7.622703089500935,0,Regular Buyers,3
14002,133.0,2.0,6.274253417348632,0,Regular Buyers,2
14004,42.0,7.0,8.430248721279204,2,VIPs,1
14005,9.0,5.0,7.964058356660503,2,VIPs,3
14006,115.0,3.0,6.870250692440862,0,Regular Buyers,3
14009,197.0,2.0,6.546225713269575,1,Inactive,2
14012,277.0,1.0,5.7984864101254985,1,Inactive,2
14013,109.0,3.0,6.161249514897758,0,Regular Buyers,2
14014,76.0,1.0,6.226892337255411,0,Regular Buyers,3
14015,52.0,1.0,6.8225676924206855,0,Regular Buyers,3
14016,161.0,4.0,8.376138714077541,2,VIPs,2
14019,46.0,3.0,7.260248491657529,0,Regular Buyers,3
14020,16.0,2.0,6.467388118864708,0,Regular Buyers,3
14021,154.0,3.0,6.45031243178126,0,Regular Buyers,2
14022,224.0,1.0,6.089044875446846,1,Inactive,2
14023,6.0,2.0,6.371731498193053,0,Regular Buyers,3
14024,121.0,2.0,5.795145480670174,0,Regular Buyers,3
14027,60.0,1.0,4.661739537475985,0,Regular Buyers,3
14029,62.0,2.0,6.149877558850261,0,Regular Buyers,3
14030,17.0,8.0,7.766878655799901,2,VIPs,1
14031,6.0,13.0,8.656355735055985,2,VIPs,1
14032,1.0,11.0,7.998533628991687,2,VIPs,1
14034,21.0,3.0,6.481301440435488,0,Regular Buyers,3
14035,28.0,5.0,7.264744173633186,0,Regular Buyers,3
14036,284.0,1.0,6.441982686264217,1,Inactive,2
14037,175.0,2.0,4.998562712861987,1,Inactive,2
14038,77.0,3.0,7.353325324586606,0,Regular Buyers,3
14039,32.0,1.0,5.0317442573064906,0,Regular Buyers,3
14040,40.0,12.0,8.193101597373525,2,VIPs,1
14041,265.0,1.0,4.958710221231336,1,Inactive,2
14044,26.0,4.0,6.48283208421685,0,Regular Buyers,3
14045,108.0,4.0,7.415024586545351,0,Regular Buyers,3
14046,283.0,1.0,5.0277545859036445,1,Inactive,2
14047,8.0,5.0,7.177484661947137,0,Regular Buyers,3
14048,304.0,1.0,6.018422883689063,1,Inactive,2
14049,16.0,4.0,8.645185270331435,2,VIPs,3
14050,31.0,2.0,6.616546996753798,0,Regular Buyers,3
14051,0.0,13.0,8.656355735055985,2,VIPs,1
14052,19.0,1.0,5.422126652274323,0,Regular Buyers,3
14053,123.0,2.0,5.565477803279021,0,Regular Buyers,3
14054,64.0,1.0,4.53753353727228,0,Regular Buyers,3
14055,105.0,1.0,6.588431169193958,0,Regular Buyers,2
14056,0.0,13.0,8.656355735055985,2,VIPs,1
14057,23.0,13.0,8.656355735055985,2,VIPs,1
14059,266.0,1.0,5.218191322068752,1,Inactive,2
14060,4.0,13.0,8.656355735055985,2,VIPs,1
14062,9.0,12.0,8.656355735055985,2,VIPs,1
14064,28.0,5.0,7.211364832983292,0,Regular Buyers,3
14066,266.0,1.0,5.034026246886832,1,Inactive,2
14067,63.0,2.0,5.928790952579924,0,Regular Buyers,3
14068,311.0,1.0,5.586686702779954,1,Inactive,2
14071,3.0,8.0,7.261927092702751,2,VIPs,1
14073,31.0,1.0,5.024143644121048,0,Regular Buyers,3
14075,4.0,3.0,6.849341960431477,0,Regular Buyers,3
14076,128.0,1.0,4.815998211579652,1,Inactive,2
14077,40.0,5.0,6.2154477458196355,0,Regular Buyers,3
14078,101.0,6.0,6.956897762032364,0,Regular Buyers,1
14079,124.0,1.0,5.929855065476291,0,Regular Buyers,3
14080,32.0,1.0,3.8416005411316,0,Regular Buyers,3
14081,301.0,2.0,6.84110252442736,1,Inactive,2
14082,311.0,1.0,5.2108513407667605,1,Inactive,2
14083,3.0,9.0,6.926998926548841,2,VIPs,1
14085,1.0,13.0,8.40055599903064,2,VIPs,1
14087,2.0,1.0,5.275151088516197,0,Regular Buyers,3
14088,9.0,13.0,8.656355735055985,2,VIPs,1
14089,56.0,1.0,5.087596335232384,0,Regular Buyers,3
14090,311.0,1.0,4.34795265434013,1,Inactive,2
14092,7.0,13.0,8.313339881248881,2,VIPs,1
14093,11.0,1.0,6.095486667514328,0,Regular Buyers,3
14096,3.0,13.0,8.656355735055985,2,VIPs,1
14098,36.0,1.0,4.99957434673683,0,Regular Buyers,3
14099,15.0,11.0,8.040823743271407,2,VIPs,1
14100,137.0,1.0,5.277604324950495,1,Inactive,2
14101,73.0,6.0,8.656355735055985,2,VIPs,1
14102,4.0,5.0,7.216180712571818,0,Regular Buyers,3
14104,154.0,2.0,5.380864627515602,1,Inactive,2
14105,238.0,1.0,7.144588695022355,1,Inactive,2
14107,51.0,7.0,7.902572492717126,2,VIPs,1
14108,30.0,2.0,6.395111336409363,0,Regular Buyers,3
14109,72.0,1.0,4.978112102390695,0,Regular Buyers,3
14110,3.0,12.0,8.645436878735076,2,VIPs,1
14111,13.0,4.0,6.54225579881702,0,Regular Buyers,3
14112,22.0,7.0,7.978019532134758,2,VIPs,1
14113,3.0,4.0,7.518292292095946,0,Regular Buyers,3
14114,273.0,2.0,5.959793265151517,1,Inactive,2
14116,19.0,5.0,7.2325452572578,0,Regular Buyers,3
14117,143.0,1.0,4.51085950651685,1,Inactive,2
14121,3.0,4.0,7.930619790211972,0,Regular Buyers,3
14124,83.0,1.0,6.041634711020558,0,Regular Buyers,3
14125,10.0,3.0,7.916234961051039,0,Regular Buyers,3
14126,7.0,3.0,6.56121452452395,0,Regular Buyers,3
14127,122.0,3.0,6.566264470368445,0,Regular Buyers,2
14128,60.0,2.0,6.459121675472594,0,Regular Buyers,3
14129,1.0,5.0,7.025413862450224,0,Regular Buyers,3
14130,311.0,1.0,6.183860189473411,1,Inactive,2
14132,1.0,11.0,8.185079841032296,2,VIPs,1
14133,129.0,3.0,6.4079355343926805,0,Regular Buyers,2
14135,1.0,13.0,8.453467140135627,2,VIPs,1
14138,1.0,2.0,6.890995617166797,0,Regular Buyers,3
14139,45.0,1.0,6.032654473932845,0,Regular Buyers,3
14140,3.0,2.0,6.841668893854277,0,Regular Buyers,3
14141,2.0,4.0,6.820158276001622,0,Regular Buyers,3
14142,311.0,1.0,5.745595977469612,1,Inactive,2
14143,133.0,1.0,4.760463070394127,1,Inactive,2
14145,46.0,4.0,8.227696139552007,2,VIPs,3
14146,8.0,5.0,8.340933226000878,2,VIPs,1
14147,77.0,2.0,6.182911011678937,0,Regular Buyers,3
14148,233.0,1.0,5.063860055333554,1,Inactive,2
14149,220.0,1.0,6.103944658191983,1,Inactive,2
14150,35.0,2.0,6.49169423166057,0,Regular Buyers,3
14152,74.0,2.0,6.433406222026163,0,Regular Buyers,3
14154,238.0,2.0,7.205353028221294,1,Inactive,2
14155,265.0,1.0,4.785406236291025,1,Inactive,2
14156,9.0,13.0,8.656355735055985,2,VIPs,1
14157,19.0,2.0,6.072767998172017,0,Regular Buyers,3
14158,39.0,1.0,6.231779816930511,0,Regular Buyers,3
14159,19.0,11.0,8.45353748048704,2,VIPs,1
14161,215.0,3.0,7.013483726944571,1,Inactive,2
14162,173.0,2.0,5.67112153241664,1,Inactive,2
14163,86.0,4.0,7.802581283035999,0,Regular Buyers,3
14164,70.0,2.0,7.398033237980444,0,Regular Buyers,3
14165,275.0,1.0,4.816564990267753,1,Inactive,2
14167,38.0,4.0,6.355829844330721,0,Regular Buyers,3
14171,97.0,1.0,5.899321845543751,0,Regular Buyers,3
14173,10.0,4.0,6.1133281348648225,0,Regular Buyers,3
14174,32.0,1.0,4.908676393786758,0,Regular Buyers,3
14175,59.0,3.0,8.078160958464125,0,Regular Buyers,3
14176,296.0,4.0,6.359400843323733,1,Inactive,2
14177,85.0,4.0,6.328668658700502,0,Regular Buyers,3
14178,8.0,7.0,7.37896443129286,2,VIPs,1
14179,40.0,2.0,6.580333958961338,0,Regular Buyers,3
14180,10.0,13.0,8.465798839290947,2,VIPs,1
14184,66.0,1.0,6.1178548779353035,0,Regular Buyers,3
14185,311.0,1.0,5.291544482260608,1,Inactive,2
14188,30.0,6.0,7.628206294069428,2,VIPs,1
14189,1.0,13.0,8.44571437538519,2,VIPs,1
14191,1.0,13.0,8.452283401366893,2,VIPs,1
14193,67.0,2.0,6.750387764017587,0,Regular Buyers,3
14194,4.0,13.0,8.656355735055985,2,VIPs,1
14195,201.0,2.0,6.920671504248683,1,Inactive,2
14196,106.0,1.0,5.818657582682613,0,Regular Buyers,3
14198,17.0,4.0,6.554503042320907,0,Regular Buyers,3
14199,217.0,1.0,5.2278949022514904,1,Inactive,2
14201,59.0,7.0,6.617991040326031,0,Regular Buyers,1
14204,1.0,1.0,5.087781503272909,0,Regular Buyers,3
14205,16.0,2.0,6.147827064731841,0,Regular Buyers,3
14206,238.0,1.0,5.796543954737512,1,Inactive,2
14208,94.0,1.0,5.0287371294602385,0,Regular Buyers,3
14209,10.0,6.0,7.637441696132993,2,VIPs,1
14210,105.0,6.0,7.553202700664662,2,VIPs,3
14211,52.0,9.0,7.715168205670426,2,VIPs,1
14212,89.0,1.0,6.976796149317125,0,Regular Buyers,3
14214,30.0,5.0,6.913120858480547,0,Regular Buyers,3
14215,11.0,6.0,7.490373052597007,2,VIPs,1
14216,2.0,4.0,7.517683880791149,0,Regular Buyers,3
14217,1.0,13.0,7.603887998382448,2,VIPs,1
14218,42.0,1.0,5.1386179877903615,0,Regular Buyers,3
14219,3.0,1.0,4.510199948396864,0,Regular Buyers,3
14220,246.0,2.0,6.45110213410454,1,Inactive,2
14221,41.0,9.0,8.141422798643111,2,VIPs,1
14222,176.0,1.0,6.528206424753791,1,Inactive,2
14223,91.0,3.0,6.89985414708588,0,Regular Buyers,3
14224,109.0,4.0,6.957611541333566,0,Regular Buyers,3
14226,28.0,5.0,7.711186335546904,2,VIPs,3
14227,25.0,10.0,8.117300528356548,2,VIPs,1
14229,51.0,3.0,7.344848244770613,0,Regular Buyers,3
14231,183.0,3.0,6.831640679513165,1,Inactive,2
14232,42.0,5.0,7.625141310661702,2,VIPs,3
14233,48.0,4.0,7.288736419398736,0,Regular Buyers,3
14234,21.0,4.0,6.654745128061633,0,Regular Buyers,3
14235,74.0,5.0,8.053842581674434,2,VIPs,3
14236,80.0,2.0,6.198194123153937,0,Regular Buyers,3
14237,311.0,1.0,5.087596335232384,1,Inactive,2
14238,311.0,1.0,4.996198246298486,1,Inactive,2
14239,42.0,11.0,7.775632775640216,2,VIPs,1
14240,29.0,2.0,6.792725948397371,0,Regular Buyers,3
14241,183.0,1.0,5.369241704884735,1,Inactive,2
14242,234.0,2.0,5.640310051700627,1,Inactive,2
14243,8.0,10.0,7.859324347661553,2,VIPs,1
14245,219.0,2.0,7.435113483382488,1,Inactive,2
14246,110.0,3.0,7.296453945912695,0,Regular Buyers,3
14247,277.0,1.0,4.925585628056507,1,Inactive,2
14248,311.0,1.0,5.715645167198713,1,Inactive,2
14250,6.0,3.0,7.552263533935522,0,Regular Buyers,3
14251,1.0,5.0,7.965788599152331,2,VIPs,3
14256,259.0,2.0,6.8773579252545485,1,Inactive,2
14257,63.0,5.0,8.039389621570026,2,VIPs,3
14258,8.0,9.0,8.656355735055985,2,VIPs,1
14259,141.0,1.0,4.795790545596741,1,Inactive,2
14261,50.0,2.0,7.060004151519799,0,Regular Buyers,3
14262,7.0,8.0,7.870635660430322,2,VIPs,1
14264,154.0,2.0,5.814040975576219,1,Inactive,2
14265,108.0,2.0,6.275100946851013,0,Regular Buyers,2
14267,162.0,3.0,7.3246481738226015,0,Regular Buyers,3
14270,311.0,1.0,6.201826764057459,1,Inactive,2
14271,225.0,1.0,4.730215674962316,1,Inactive,2
14272,73.0,2.0,6.0844082927507195,0,Regular Buyers,3
14273,50.0,4.0,6.329667428156979,0,Regular Buyers,3
14276,98.0,3.0,7.021744460399267,0,Regular Buyers,3
14277,14.0,3.0,8.338353565658553,0,Regular Buyers,3
14280,196.0,1.0,4.905571030847647,1,Inactive,2
14282,2.0,13.0,8.224254661298708,2,VIPs,1
14284,30.0,2.0,6.390660042202551,0,Regular Buyers,3
14285,20.0,4.0,7.555387177088957,0,Regular Buyers,3
14286,23.0,3.0,8.440258149942116,0,Regular Buyers,3
14287,7.0,3.0,5.179702735211794,0,Regular Buyers,3
14288,212.0,1.0,6.05818817915089,1,Inactive,2
14289,8.0,6.0,6.815925037163848,0,Regular Buyers,1
14290,10.0,5.0,7.747445704647496,2,VIPs,3
14291,1.0,11.0,8.264685193972111,2,VIPs,1
14292,7.0,9.0,8.491450677872692,2,VIPs,1
14293,2.0,4.0,6.954218929392177,0,Regular Buyers,3
14295,39.0,1.0,5.119190700650601,0,Regular Buyers,3
14297,17.0,4.0,7.174976957856922,0,Regular Buyers,3
14298,7.0,13.0,8.656355735055985,2,VIPs,1
14299,7.0,9.0,8.285669625656425,2,VIPs,1
14300,18.0,1.0,3.7887247890836524,0,Regular Buyers,3
14301,116.0,1.0,6.463247841809304,0,Regular Buyers,2
14304,222.0,1.0,5.9518137414781895,1,Inactive,2
14305,70.0,3.0,7.528310261099659,0,Regular Buyers,3
14306,50.0,2.0,7.646984197329087,0,Regular Buyers,3
14307,88.0,6.0,8.005273636192019,2,VIPs,3
14309,7.0,9.0,7.763671607732549,2,VIPs,1
14311,242.0,1.0,5.740628575776864,1,Inactive,2
14312,46.0,6.0,7.385596861065875,2,VIPs,3
14314,106.0,1.0,4.795790545596741,0,Regular Buyers,3
14315,44.0,6.0,7.816872341508149,2,VIPs,1
14317,64.0,1.0,6.233586857019973,0,Regular Buyers,3
14320,206.0,2.0,6.17126208791851,1,Inactive,2
14321,10.0,5.0,7.334166151605764,0,Regular Buyers,3
14323,114.0,2.0,6.406978991069148,0,Regular Buyers,2
14326,241.0,1.0,5.219544685382641,1,Inactive,2
14327,162.0,1.0,5.745084354013307,1,Inactive,2
14329,16.0,7.0,8.520356183877372,2,VIPs,1
14331,123.0,2.0,6.139151525006747,0,Regular Buyers,2
14332,22.0,3.0,6.7653964676596825,0,Regular Buyers,3
14333,67.0,1.0,6.031165913959534,0,Regular Buyers,3
14334,16.0,8.0,7.845106670027843,2,VIPs,1
14335,15.0,2.0,6.151156985841575,0,Regular Buyers,3
14336,16.0,4.0,7.387653544460817,0,Regular Buyers,3
14338,160.0,2.0,6.3787996283436765,1,Inactive,2
14339,242.0,1.0,5.73824831153748,1,Inactive,2
14340,218.0,1.0,4.9104465668408235,1,Inactive,2
14341,44.0,8.0,7.688583612181916,2,VIPs,1
14342,20.0,4.0,6.506620780234419,0,Regular Buyers,3
14344,126.0,8.0,6.7922658609726465,2,VIPs,1
14345,38.0,1.0,4.700298531079668,0,Regular Buyers,3
14346,120.0,2.0,6.9300841244652,0,Regular Buyers,3
14348,259.0,1.0,6.017546438106483,1,Inactive,2
14349,9.0,1.0,4.901564199041894,0,Regular Buyers,3
14350,273.0,1.0,5.6487277289070565,1,Inactive,2
14351,164.0,1.0,3.9512437185814275,1,Inactive,2
14352,156.0,4.0,6.984679282395341,0,Regular Buyers,2
14353,214.0,1.0,4.517431271680085,1,Inactive,2
14354,5.0,2.0,5.103639787544498,0,Regular Buyers,3
14355,311.0,1.0,5.1670690799380825,1,Inactive,2
14356,79.0,2.0,6.5542609856927125,0,Regular Buyers,3
14357,42.0,1.0,5.423936287972195,0,Regular Buyers,3
14359,18.0,3.0,6.816933013408364,0,Regular Buyers,3
14360,31.0,4.0,7.663515690998327,0,Regular Buyers,3
14362,21.0,1.0,5.088830141681313,0,Regular Buyers,3
14364,108.0,8.0,8.221035300483413,2,VIPs,1
14367,7.0,13.0,8.656355735055985,2,VIPs,1
14368,311.0,1.0,5.049856007249537,1,Inactive,2
14371,294.0,1.0,4.620058798481842,1,Inactive,2
14373,311.0,1.0,4.350922889622548,1,Inactive,2
14375,184.0,1.0,5.555591776578392,1,Inactive,2
14377,190.0,2.0,6.426569360333832,1,Inactive,2
14379,43.0,2.0,5.855358414110991,0,Regular Buyers,3
14381,51.0,1.0,5.316550134809097,0,Regular Buyers,3
14382,25.0,1.0,6.441058177144555,0,Regular Buyers,3
14383,37.0,3.0,7.129850280760371,0,Regular Buyers,3
14385,8.0,3.0,5.3137477042033945,0,Regular Buyers,3
14386,296.0,1.0,4.96563792816552,1,Inactive,2
14387,32.0,3.0,7.479615793333997,0,Regular Buyers,3
14388,9.0,8.0,8.07522176285542,2,VIPs,1
14389,64.0,2.0,6.9512552844279885,0,Regular Buyers,3
14390,9.0,9.0,8.445443666706893,2,VIPs,1
14393,217.0,1.0,4.233381604239311,1,Inactive,2
14395,1.0,9.0,8.163003727539861,2,VIPs,1
14396,64.0,2.0,6.19234203936802,0,Regular Buyers,3
14397,2.0,13.0,7.868621591848266,2,VIPs,1
14400,148.0,1.0,6.355586691681764,0,Regular Buyers,2
14401,3.0,13.0,8.307084318372484,2,VIPs,1
14403,129.0,4.0,7.297639635123279,0,Regular Buyers,3
14404,33.0,6.0,7.296630194396398,2,VIPs,1
14406,118.0,1.0,5.061011501421323,1,Inactive,3
14407,106.0,5.0,7.670302581424666,0,Regular Buyers,3
14408,10.0,7.0,7.866158692081993,2,VIPs,1
14409,70.0,6.0,7.630679684529584,2,VIPs,3
14410,91.0,9.0,7.007663960361716,2,VIPs,1
14411,310.0,1.0,6.96979066990159,1,Inactive,2
14412,42.0,2.0,6.647727283312172,0,Regular Buyers,3
14413,311.0,1.0,4.8178592793984425,1,Inactive,2
14414,91.0,7.0,7.311872812853191,2,VIPs,1
14415,0.0,13.0,8.656355735055985,2,VIPs,1
14416,21.0,2.0,6.1968920926164115,0,Regular Buyers,3
14418,3.0,3.0,7.569540783099068,0,Regular Buyers,3
14419,10.0,6.0,6.965137001220243,0,Regular Buyers,1
14420,98.0,1.0,5.962344648534129,0,Regular Buyers,3
14421,56.0,2.0,6.702095492007746,0,Regular Buyers,3
14422,0.0,6.0,8.358113048391361,2,VIPs,1
14423,217.0,1.0,5.5842479059610115,1,Inactive,2
14424,17.0,1.0,5.777899970574095,0,Regular Buyers,3
14426,23.0,10.0,8.407974130025062,2,VIPs,1
14427,49.0,2.0,5.898087497602683,0,Regular Buyers,3
14428,6.0,5.0,7.127557253441968,0,Regular Buyers,3
14431,302.0,1.0,6.1556221332742656,1,Inactive,2
14432,9.0,6.0,7.72157465089916,2,VIPs,1
14434,21.0,6.0,7.225335901779781,2,VIPs,1
14436,98.0,1.0,4.500476114873425,0,Regular Buyers,3
14437,311.0,1.0,4.1588830833596715,1,Inactive,2
14438,305.0,1.0,4.8895969657192,1,Inactive,2
14439,311.0,1.0,7.8869231526671975,1,Inactive,2
14440,7.0,5.0,7.765857419506838,2,VIPs,3
14441,0.0,4.0,7.446520919735376,0,Regular Buyers,3
14442,204.0,2.0,7.372004885545176,1,Inactive,2
14443,53.0,4.0,7.259256864146872,0,Regular Buyers,3
14446,0.0,4.0,6.942910045056513,0,Regular Buyers,3
14447,18.0,5.0,7.059815203273879,0,Regular Buyers,3
14448,8.0,2.0,5.930519561480541,0,Regular Buyers,3
14449,18.0,4.0,6.811354504695783,0,Regular Buyers,3
14450,180.0,3.0,6.182601302287106,1,Inactive,2
14451,59.0,2.0,6.4976644888838795,0,Regular Buyers,3
14452,10.0,2.0,5.581388826442135,0,Regular Buyers,3
14453,189.0,1.0,4.795211865797184,1,Inactive,2
14456,4.0,9.0,8.026313975459185,2,VIPs,1
14457,310.0,1.0,4.741796783519916,1,Inactive,2
14459,154.0,1.0,7.516933721754878,0,Regular Buyers,3
14460,109.0,3.0,6.076127334986691,0,Regular Buyers,2
14461,147.0,3.0,7.651438717449813,0,Regular Buyers,3
14462,65.0,11.0,7.600912459492083,2,VIPs,1
14463,97.0,3.0,6.2740461341708045,0,Regular Buyers,2
14465,246.0,3.0,6.965665632266971,1,Inactive,2
14466,28.0,7.0,7.72903178725261,2,VIPs,1
14467,17.0,4.0,6.396529575194807,0,Regular Buyers,3
14470,11.0,2.0,6.135976061950666,0,Regular Buyers,3
14472,103.0,8.0,7.569329229702976,2,VIPs,1
